2024-06-05 14:53:38,559 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started network monitoring
2024-06-05 14:53:38,568 DEBUG   HandlerThread:13180 [system_info.py:probe():150] Probing system
2024-06-05 14:53:38,568 DEBUG   HandlerThread:13180 [system_info.py:_probe_git():135] Probing git
2024-06-05 14:53:38,685 DEBUG   HandlerThread:13180 [system_info.py:_probe_git():143] Probing git done
2024-06-05 14:53:38,685 DEBUG   HandlerThread:13180 [system_info.py:probe():198] Probing system done
2024-06-05 14:53:38,685 DEBUG   HandlerThread:13180 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.3', 'heartbeatAt': '2024-06-05T10:53:38.568701', 'startedAt': '2024-06-05T10:53:36.619525', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/Kowallskiy/analysis.git', 'commit': 'f28e61512ea03500f2b353dcee39916632384e2e'}, 'email': 'trane-101@yandex.ru', 'root': 'C:/Users/user/Desktop/analysis', 'host': 'DESKTOP-LBPCGCR', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 466.06249618530273, 'used': 99.61347579956055}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 15.71060562133789}}
2024-06-05 14:53:38,685 INFO    HandlerThread:13180 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 14:53:38,685 INFO    HandlerThread:13180 [system_monitor.py:probe():227] Publishing system info
2024-06-05 14:53:38,685 INFO    HandlerThread:13180 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 14:53:38,703 DEBUG   SenderThread:13180 [sender.py:send():378] send: files
2024-06-05 14:53:38,704 INFO    SenderThread:13180 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-05 14:53:39,165 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: python_packages
2024-06-05 14:53:39,171 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: python_packages
2024-06-05 14:53:39,175 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:53:39,177 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:53:39,187 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: pause
2024-06-05 14:53:39,187 INFO    HandlerThread:13180 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-06-05 14:53:39,187 INFO    HandlerThread:13180 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 14:53:39,187 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:53:39,209 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 14:53:39,211 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 14:53:39,211 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 14:53:39,212 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 14:53:39,261 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined gpu monitor
2024-06-05 14:53:39,261 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined memory monitor
2024-06-05 14:53:39,261 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined network monitor
2024-06-05 14:53:39,461 DEBUG   SenderThread:13180 [sender.py:send():378] send: telemetry
2024-06-05 14:53:39,462 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:53:39,697 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\requirements.txt
2024-06-05 14:53:39,699 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\wandb-metadata.json
2024-06-05 14:53:40,084 INFO    wandb-upload_0:13180 [upload_job.py:push():130] Uploaded file C:\Users\user\AppData\Local\Temp\tmp03s5cd_4wandb\odhdnitr-wandb-metadata.json
2024-06-05 14:53:42,498 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:53:44,027 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: resume
2024-06-05 14:53:44,027 INFO    HandlerThread:13180 [handler.py:handle_request_resume():715] starting system metrics thread
2024-06-05 14:53:44,027 INFO    HandlerThread:13180 [system_monitor.py:start():194] Starting system monitor
2024-06-05 14:53:44,028 INFO    SystemMonitor:13180 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 14:53:44,035 DEBUG   SenderThread:13180 [sender.py:send():378] send: telemetry
2024-06-05 14:53:44,035 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 14:53:44,035 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: pause
2024-06-05 14:53:44,036 INFO    HandlerThread:13180 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-06-05 14:53:44,036 INFO    HandlerThread:13180 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 14:53:44,036 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started disk monitoring
2024-06-05 14:53:44,036 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:53:44,037 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 14:53:44,037 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 14:53:44,037 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 14:53:44,038 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 14:53:44,038 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:53:46,587 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: resume
2024-06-05 14:53:46,587 INFO    HandlerThread:13180 [handler.py:handle_request_resume():715] starting system metrics thread
2024-06-05 14:53:46,587 INFO    HandlerThread:13180 [system_monitor.py:start():194] Starting system monitor
2024-06-05 14:53:46,588 INFO    SystemMonitor:13180 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 14:53:46,593 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 14:53:46,594 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started disk monitoring
2024-06-05 14:53:46,595 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started gpu monitoring
2024-06-05 14:53:46,606 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started memory monitoring
2024-06-05 14:53:46,624 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started network monitoring
2024-06-05 14:53:47,419 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-05 14:53:47,421 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: log_artifact
2024-06-05 14:53:47,422 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: pause
2024-06-05 14:53:47,422 INFO    HandlerThread:13180 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-06-05 14:53:47,422 INFO    HandlerThread:13180 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 14:53:47,438 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 14:53:47,439 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:53:47,456 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 14:53:47,456 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 14:53:47,457 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 14:53:47,505 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined gpu monitor
2024-06-05 14:53:47,505 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined memory monitor
2024-06-05 14:53:47,505 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined network monitor
2024-06-05 14:53:49,423 INFO    wandb-upload_0:13180 [upload_job.py:push():88] Uploaded file C:\Users\user\AppData\Local\wandb\wandb\artifacts\staging\tmpa5p1i5lh
2024-06-05 14:53:50,351 INFO    SenderThread:13180 [sender.py:send_request_log_artifact():1455] logged artifact notebook - {'id': 'QXJ0aWZhY3Q6ODYxMDkzMzcw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MjQ2MDE5Nw==', 'latestArtifact': None}}
2024-06-05 14:53:50,352 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:53:50,357 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:53:50,401 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: resume
2024-06-05 14:53:50,401 INFO    HandlerThread:13180 [handler.py:handle_request_resume():715] starting system metrics thread
2024-06-05 14:53:50,401 INFO    HandlerThread:13180 [system_monitor.py:start():194] Starting system monitor
2024-06-05 14:53:50,401 INFO    SystemMonitor:13180 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 14:53:50,406 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 14:53:50,406 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: pause
2024-06-05 14:53:50,406 INFO    HandlerThread:13180 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-06-05 14:53:50,406 INFO    HandlerThread:13180 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 14:53:50,407 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 14:53:50,407 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 14:53:50,407 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started disk monitoring
2024-06-05 14:53:50,407 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:53:50,407 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 14:53:50,407 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 14:53:50,408 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:53:51,958 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: resume
2024-06-05 14:53:51,958 INFO    HandlerThread:13180 [handler.py:handle_request_resume():715] starting system metrics thread
2024-06-05 14:53:51,958 INFO    HandlerThread:13180 [system_monitor.py:start():194] Starting system monitor
2024-06-05 14:53:51,959 INFO    SystemMonitor:13180 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 14:53:51,965 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 14:53:51,966 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: pause
2024-06-05 14:53:51,966 INFO    HandlerThread:13180 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-06-05 14:53:51,966 INFO    HandlerThread:13180 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 14:53:51,967 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 14:53:51,967 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started disk monitoring
2024-06-05 14:53:51,968 INFO    HandlerThread:13180 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 14:53:51,968 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:53:51,969 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 14:53:51,969 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 14:53:51,970 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:53:54,185 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:53:54,186 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:53:55,047 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: resume
2024-06-05 14:53:55,047 INFO    HandlerThread:13180 [handler.py:handle_request_resume():715] starting system metrics thread
2024-06-05 14:53:55,047 INFO    HandlerThread:13180 [system_monitor.py:start():194] Starting system monitor
2024-06-05 14:53:55,047 INFO    SystemMonitor:13180 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 14:53:55,055 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 14:53:55,056 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started disk monitoring
2024-06-05 14:53:55,057 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started gpu monitoring
2024-06-05 14:53:55,069 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started memory monitoring
2024-06-05 14:53:55,079 INFO    SystemMonitor:13180 [interfaces.py:start():188] Started network monitoring
2024-06-05 14:53:55,487 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:00,535 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:05,583 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:09,186 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:54:09,186 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:54:11,486 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:12,021 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\config.yaml
2024-06-05 14:54:16,732 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:21,761 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:23,114 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:54:24,188 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:54:24,188 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:54:25,128 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:54:27,529 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:29,152 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:54:33,097 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:38,134 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:39,194 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:54:39,194 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:54:43,445 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:48,470 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:49,286 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:54:54,204 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:54:54,205 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:54:55,083 DEBUG   SystemMonitor:13180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 14:54:55,235 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:54:55,236 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:54:55,318 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:55:00,274 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:05,301 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:09,208 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:55:09,210 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:55:10,500 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:15,538 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:17,464 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:55:21,054 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:23,519 INFO    Thread-16 :13180 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\user\Desktop\analysis\training\wandb\run-20240605_145336-xjk86o0r\files\output.log
2024-06-05 14:55:24,230 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:55:24,232 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:55:25,089 DEBUG   SenderThread:13180 [sender.py:send():378] send: stats
2024-06-05 14:55:26,094 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:31,135 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:36,162 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:39,235 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 14:55:39,237 DEBUG   SenderThread:13180 [sender.py:send_request():405] send_request: stop_status
2024-06-05 14:55:41,516 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 14:55:42,053 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,053 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,055 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,056 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,057 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,057 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,058 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,059 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,059 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,060 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,060 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,061 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,062 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,062 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,063 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,065 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,066 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,067 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,070 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,071 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,072 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,073 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,073 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,073 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,076 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,076 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,076 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,085 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,085 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,086 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,086 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,086 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,086 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,090 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,092 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,092 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,094 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,094 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,094 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,100 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,100 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,101 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,107 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,107 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,108 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,119 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,119 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,120 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,144 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,144 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,145 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,146 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,148 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,148 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,165 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,167 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,168 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 14:55:42,190 DEBUG   HandlerThread:13180 [handler.py:handle_request():158] handle_request: partial_history
